input,0,2,4,6,8,10,12,14,16,18,20,22
gene 5,-0.32856588325000086,-1.4034437744918082,-1.4483956195387608,-0.027824419699531033,1.7061447791738353,0.3802991910575062,1.7717159698178169,0.036134637991696361,-1.7336776272654222,-1.3025843036045095,-2.8745989119638033,-1.6827651840311058
gene 5,-0.4464000691640384,-0.97748592748953278,-0.83398851758412651,-0.040844124860753346,0.64414765785756334,1.0989071339934036,0.89680678762250043,-1.0439158224876481,-0.7056415739824039,-1.587446504115837,-2.8279704282310778,-1.9884707905669414
gene 5,-1.4520824563220562,-1.529359919779381,-0.86934163588082003,0.90065960480981078,1.0078068986895263,2.2536573520935086,0.7891790227355765,-1.5555841251448026,-1.8362050762431945,-1.6786429258970268,-1.7145247586087986,-2.2388768924925548
gene 6,-1.1674168693626599,-2.0372517433557791,-1.1805314890994787,-1.960890172855148,-0.8646269946833649,-0.19666203189342435,0.017104455041987932,-1.6107442243259125,-0.97591091635271243,-1.060063140715674,0.15208598350676644,-0.29882131564474745
gene 6,-2.5126410270540536,-1.5736789494947891,-1.2405634582202754,-1.4853604157130866,-0.8232718021593548,1.3657121359366939,-0.5344732870802662,-0.37582612227256906,-1.395229036455375,-0.46120072551626468,0.020423780758111548,-0.2985926133639808
gene 6,-0.75226261160181884,-2.3010150524652522,-1.7131046101931515,-1.6320490038970972,0.20088518650464471,-0.12049003930788282,-0.45951053160093508,-1.4852755072909778,-0.53851314867901923,-0.37034339178896458,0.67756119263320302,0.93164862354131284
gene 6,-0.9162461432424498,-0.96086125397570576,-2.4535447689506342,-2.0146261531107985,-0.98430579911438454,-0.40108909359149275,-0.21074930650576629,-1.1073611359090854,-0.19907822879884618,-0.095477520840631269,0.96619069604960806,0.9453702567086415
gene 7,-2.4750346302305113,-0.89568468705464188,-1.1125851706624708,0.2594686625953212,0.47334912017914799,1.0957716700178985,1.1517198986309767,0.72013889502811068,-0.84905190128492158,-1.0513622744301498,-0.27362153806890166,0.20700834008924193
gene 7,-2.012099896806586,-0.5056742425362486,-0.93820747636277058,-0.47552624803163629,0.68212267248936653,1.5477466414867569,1.1138432248755836,0.17388885768599183,-0.2010365707032773,-0.39987279522419927,-0.1968968727000244,0.60679463668154998
gene 7,-1.8561491705804851,-1.1769295075454114,-0.42841789508614164,-0.40996658722978113,1.591766358771844,1.8185883775451646,0.46027275128842265,-0.068199051542816136,-2.5291563254064497,-0.86554140314597827,-0.48989700287989235,0.026107001097833815
gene 7,-1.2501600089778173,-0.97618958834411473,-0.50412434912639958,0.67944784695634564,0.72567342448455685,0.50813253010027359,1.551013230316697,-0.56010021207440552,-0.10929020903306552,-1.0204107444028441,0.63906477774738768,1.5222015188013076
gene 8,-0.15286932459652,-1.146647218566077,-0.23372388532991265,1.2047510734586162,1.4212241898594167,1.7486267944488163,0.62843094846474012,0.22425417448077117,0.57369565636888953,-1.3064176477305613,-0.99083913840134707,-1.9661769053758498
gene 8,-0.43012735664509782,0.033058533841151705,-0.16123646300738734,0.90112995197931445,1.4150654554119444,1.330859997785627,0.69380020502255269,0.74247632798812369,-0.54880853115600736,-1.318807749400065,-0.75079267916404135,-1.2022683374015211
gene 8,0.46302939191744474,-0.61722550149508493,0.15190892517237217,2.1064295828240089,1.2598614681650953,2.1472079521216152,2.1865821604912772,0.21063004829744134,-1.1160112746062469,-0.88739896865078027,-1.68627206149975,-1.8332234840843515
gene 8,0.057086143417074742,-1.0960374785562323,-0.044581331676859237,1.1255793767070299,1.3387735262156342,1.419265960129573,0.32945437595463611,1.1149471295203142,-0.33159832480414408,-1.9411738990003189,-1.2836348842479233,-1.4060218415815136
gene 9,-0.19086115882724775,-1.8388527508660237,-1.2831843176769313,-1.463810084579467,0.96858809043824967,1.7403626489403923,1.8664894547345654,2.6277362115774237,1.667134445627076,1.612686782086832,-0.86747138023054948,-0.024338672319321554
gene 9,-0.94924052778873791,-1.5981122324839083,-1.7778808392944556,-0.91393772603851553,1.4333006032516664,2.5601481450912265,0.97286652620888892,1.4446276599813999,0.73194095029242612,0.96439754162563118,0.50705995745218124,0.71331919994943138
gene 9,-1.2766871653582468,-1.2658428881178418,-2.5134271169733227,-1.7198895156295695,-0.24126471065823563,1.3573292526044902,2.7746414606228234,1.8779078110079412,0.74687185616884677,1.1721004935525783,0.3551236338590103,-0.38182703857705635
gene 9,-0.30694744552953362,-1.5234323325318053,-2.2660432149932506,-0.99937946740593242,0.2820957124496819,1.7077108537240588,2.4197577879094743,2.3730215272562392,1.1384435683199976,0.55181162279224105,-0.046511359650532214,-0.01040463527746463
gene 10,1.4266855243770844,0.56879105500041871,0.99515643041254931,0.31877157696767833,0.38943203027551609,0.40122794856851818,1.5931448499508718,0.1460572827864296,-1.0610019867598584,-1.6290066005120862,-0.82053317054263508,-0.82474058546986073
gene 10,0.95281213345989491,-0.032268548986272183,0.72724860235583433,0.34199571703639531,0.52597023870125703,0.9790953143995933,0.70611827854892095,0.2116966711410932,-0.58779180761710992,-1.0318726355250378,-1.440955928497119,-1.0067690994450669
gene 10,-0.35684058475009839,0.53237304174958067,0.54722664723400727,-0.13468323445242958,0.58155114830523424,1.4210645484301534,-0.010927087715434713,1.3336484681969174,-0.88435244579980898,-1.3265747567921626,-1.5255735261823014,-0.13156095982579069
gene 10,0.95417195622393092,0.51582918880686623,0.59620385423848776,0.28274806534934649,-0.64327250805548453,1.1238308339167906,0.73217517014692346,-0.35981521018791773,-0.7793570821845377,-0.94613545263435295,-0.7175945527158718,-0.79674189645713878
gene 11,0.61447673721363261,0.60408320299548479,1.2859240072904841,0.52646871061597023,2.1012715482415065,1.0163271693538214,-0.06160878307401696,-0.080381445418642838,-0.31853118056384533,-0.54586408861541225,-1.0879770994125637,-1.2923961791954099
gene 11,1.8673397460828425,0.95739211501078003,0.4674777702789642,0.9434681347588012,0.33452627072646401,1.8388163272400408,0.64735373165335897,1.1713044921586877,0.035918208177295935,-0.61701874625375841,-0.96362422655641067,-1.0454672769696898
gene 11,0.86267339398506437,1.4593777454368315,1.0543762518873561,0.75867819807403536,1.372681810516633,0.89512106574490069,0.7611980563991172,-0.087428611864381778,-0.10650757722856788,-0.99413951018486246,-0.4543205344611766,-1.7214132378712974
gene 11,1.2927021472058733,1.2143754223224343,0.39275496190824677,2.3330356706046054,2.2231631803546046,0.86414783099625025,0.84328629868162686,0.27102509475393427,-0.34177116789200523,-0.35466448053682881,-0.089971893913224354,-1.6941940657496075
gene 12,-0.83841448187866341,-0.8460128069752616,0.67584315390241412,0.84732205650544001,1.0911007047430765,-0.16216448729936694,0.93260689039997102,-1.709628427090943,-1.339231138994448,-1.1986251499468179,-0.69557483991869484,0.59581817789233316
gene 12,-1.4750175982358094,-0.54189778076780637,0.20754731092275436,1.2422214648592975,0.95325082500240699,0.23690046350174054,-0.71691281292339071,-1.9302825772462131,-0.77068626420216579,-0.62410518754473832,0.15089741248067579,0.28629081864000228
gene 12,-1.1272104722666567,-2.0112962208989527,-0.18866442898954733,0.54670483464345243,0.90021657830185098,1.9378728812895414,-0.14662594890426489,-1.3586953449995163,-1.9174304825681063,-1.0389586506572175,0.29877454400634884,-0.093307179831340153
gene 12,-0.69499086748008465,-0.39937507511629189,-0.42175199827554954,1.1870893162523797,0.7479838047625923,0.58777089980919561,-0.60397719384025028,-0.51350737908232302,-1.4523467645794859,-0.75124632846183026,-0.48399205994073269,0.41232257904522485
gene 13,1.0073200528392827,0.96113903584775462,-0.29060528733712854,0.031611331025472388,-0.43942230260488652,-0.16267650419696777,-1.0391754015426571,-1.4240316701019486,-0.9243682774984695,-1.3791643852264228,-0.88027375895036164,-2.0674136851671761
gene 13,1.5672251884817239,2.3198636539563218,0.22740501642176653,0.28150713318845516,0.83077588429686022,-0.00048917075836885093,-1.5705648604415146,-1.266907694971688,-1.4706432178687849,-0.94732918234598662,-1.8039491749350889,-1.6443392413389204
gene 13,1.3298294324336128,0.47536699886457717,0.4362434996466622,0.08114028248460127,-0.079095672338492545,-0.34483922103145226,-1.7082404584143247,-1.6456599004125565,-1.7888255878550998,-0.60898403811761459,-1.89452811409347,-0.92775603124760164
gene 13,1.0883154263921637,0.15985734312992417,0.23541474103625382,-0.84835060286115216,-0.073571204230398257,-1.8301490502942777,-1.3494689696552156,-2.4177291885797754,-1.0542270533138018,-2.0887826045763482,-1.0574911547107297,-1.0984480438526394
gene 14,-0.77611436557526869,-1.1502217598961511,-0.57402785877113272,-0.83694557533396152,-1.3600192390047106,-1.3925669469092452,-1.4512976551211505,-1.4396427351312695,-0.74700143354669923,-0.8963402001773495,-0.92490252329408562,-1.8758641180063771
gene 14,-1.5389806980764626,-0.27027366788552232,-0.75178560506656433,-1.3830449686804318,-1.6392569959397165,-2.0834306067390451,-1.5507913130063371,-2.0690473714536255,-0.57163570512124662,-1.892716335378442,-2.6939676852321108,-1.646141115531305
gene 14,-1.4115226256130078,-1.1564724921693688,-1.6358170088983015,-1.15150681943801,-0.92000489739635805,-1.3729993745000781,-2.0438396903341687,-1.351191734481936,-1.1832117068957544,-0.80791337499958371,-2.5499722354778132,-2.4617758403646928
gene 14,-1.2908251080880369,-1.7911943720169696,-0.13421986354774706,-1.0872143260769116,-0.69957502567861374,-2.1748149963938306,-2.1451194719774702,-1.4809013870088927,-0.53888610824267014,-0.91048970170183818,-1.5723156545851915,-1.9811509800654048
gene 15,-0.7824215757868983,-1.4622824332186033,0.12194516830713842,-1.3758127298488829,-1.8977881496546898,-2.4250835879953199,-0.12850898834037794,-2.0460635098601943,-2.7174907149836538,-1.8479988078165563,-1.0917371531725522,-0.27400959261451119
gene 15,-0.701835652531559,-0.33251729725337009,-0.29243517304516281,-0.65314830334151508,-0.92490696580329523,-0.94989107314883392,-0.40954044214556107,-1.4219617710605059,-2.1473113799781665,-1.4237598471627329,-0.20186707691010652,0.42692523433396323
gene 15,-0.74289687942742189,-1.5262321396929113,-0.60978403340041742,-0.93908990319385599,-0.65159595349214028,-0.73116453305656615,-0.31870737296784846,-2.1505365311668969,-2.9436736441281104,-2.1078753778306201,-0.025459648354526188,0.038208975779051607
gene 15,-0.69231144345009654,-0.67230372761415569,-1.0733483549371887,-0.77271658857044356,-1.9489196369866608,-1.3682706386866954,-1.844197579014458,-1.1059841317584742,-2.4193986120041706,-2.0826773148115247,-1.2801296624747549,-0.46246947612762346
gene 16,-1.0347433998444631,-0.40014188906744386,0.43366084015768686,-0.057526159891572504,-0.95188005068943604,0.27488562724230609,1.0258366547689506,0.63255367820206032,0.81375756022114021,-0.78488302500158125,-1.9124141616634287,-2.4682471713040388
gene 16,-0.93832510890834953,1.0777902977577072,0.11974750237553372,-1.6091972526024139,-0.24625001659355444,0.25695704557647714,1.1861070987845119,1.2861906642816496,0.095453336771162467,-0.6856508134224768,-1.8754482374185648,-2.8419965874556068
gene 16,-0.24286712074916456,0.14056426575405243,0.094635750047565609,-0.60129345396904077,-0.89600404479176632,0.30462934536227521,0.65545798735167515,1.4617720018123781,0.52300522779473635,-0.43510353409354963,-2.1071280119967177,-1.9099714846616314
gene 16,-1.3507742487406733,-0.22698660882841701,0.025695319258816601,-1.6401844021480472,-1.6503158795881026,0.37311992624360851,1.3799878095830675,0.028141976620883025,0.29915298126555712,-0.48184467000683306,-1.9696150650362509,-1.829374726270232
gene 17,0.50075379404071396,0.42920492356039319,1.0084615179003757,1.1149473307185507,-0.87020356683436406,-1.3412232432268019,-1.2528954485496402,-0.85375341348896638,0.040878808185993598,-1.4358271550642618,-1.1998992620808211,-0.96593202714755189
gene 17,0.21614574078215468,0.95465012291292428,-0.0079401700748872317,0.46488627876573968,-0.14422788501260581,-1.6070664969829382,-1.8276862901076141,-1.0735293274268345,0.78064652859596395,0.036600364855906675,-0.55199458746377472,-1.495242268558028
gene 17,-0.40451438118976402,0.10061378228092011,0.25474121549398498,1.1949653341171569,-0.34653078028653123,-0.049219580048884382,-1.0494006958304078,-1.2027382391323385,-1.2179458252603097,-0.98941225570973179,-0.9263415508088938,-1.0565675502903398
gene 17,0.46654740856584898,-0.18400351413129223,0.76632760319409665,0.52647602174198127,0.21699019435383265,-1.8261089660225434,-2.5153559433607802,-0.86532612526507635,0.2331871333958655,-1.2251212829077573,-0.2726802153567478,-0.44729703556671097
gene 18,0.0089353709103960344,-0.50300836703956575,-0.73905950150333111,-1.9679921185743177,-0.93267712707036621,-1.033077208980878,-0.54417158492526851,-0.16166610662092504,-0.49938252837649488,-2.1952591626303413,-2.5001437247666427,-2.5940175737212123
gene 18,-0.43641350196543238,-0.6636378706710836,-0.50696123143093241,-1.7794989299883417,-0.79202184802985964,-0.95321859621274541,-1.1009298328038533,-0.15977397086427159,-0.26948766827325876,-1.53867203380355,-2.5731442785739902,-3.6153371174510314
gene 18,-0.65731191671198785,-0.83203737430780977,-1.3224486990941162,-1.2380558377805218,-1.6808945202161412,-0.64304624210488492,-0.49704813725949992,-1.0827419637478513,-0.10857348314417647,-1.2369000955580765,-3.1736040161500787,-2.6091376018152657
gene 18,-0.84267228744516154,0.075524147487904814,-1.8172510753400379,-1.2746854295717116,-1.8358727485153845,-1.2252308451093026,-0.71764997057848467,-0.48450272546123785,-0.92115420270219195,-2.719112298867552,-2.8008974192335931,-2.3838755024915046
gene 19,-0.29865594166060638,-0.37649005057793378,-0.65429231891262529,0.48208709343990608,1.2883579230900597,-0.57811853631894572,-0.054611744603432155,0.52238190717178001,-0.33438429471312264,0.071198066819121664,-0.97686817308887086,0.94575595579900362
gene 19,-0.25093478548536408,-0.55205983907957623,-0.50945024889411095,0.88503733802400553,0.83505509733820316,0.18331979724860537,0.092515642321808589,0.21100340827168218,-0.28534712945741192,-0.14238921153930489,0.51144496370037973,0.44940265925056411
gene 19,0.059578882404069285,-1.0515359306402852,-0.67643480089399644,0.066648406136235433,0.45082216396302416,0.95523047618715762,0.62674121941686534,0.57571166186987432,-0.53194792170103622,0.026083631842108712,-0.4575305964247065,1.4333185933214465
gene 19,0.063339444964425923,0.24977802220741457,-1.2672670805066879,0.25836019848471092,1.2536670398784973,0.69685291156809148,0.44603594237525612,0.30096103110936928,0.092316634687403504,0.12714102061970189,0.24036288414823687,0.71675344666071661
gene 20,2.0487908333858416,2.0233562881600644,0.56541257337256545,1.4094688223670517,0.49206314390819428,-0.064948739528636945,-0.16171290689650064,-0.6574961787931467,0.69375015346789159,0.81959018275292794,-0.08849770188704198,-0.0019402687061148005
gene 20,2.1995863684012389,1.4673222643828692,1.2099126471192243,-0.033576032357270857,0.13439216509988083,0.082595077988865367,-0.51883230881862108,-0.62239168377455045,0.031903852190950238,1.2985374228645752,0.59828290783726035,0.21107169428748501
gene 20,1.3765924673587056,0.82110283943951312,-0.25155866186995068,0.31464862032545921,1.1529396416554176,0.27575535607253049,0.1316767637007828,-1.1211447063407705,0.38997381811884524,1.0466077443687813,0.3457915688579592,-0.085279445176491747
gene 20,2.1241110150024749,1.4819323459271261,1.3599863496211069,0.36657763892651102,0.41641557243700755,0.63007415976379677,-0.083434522103426667,-0.92754001277222398,0.022085956058138539,1.7452231023375684,0.55291407878470078,-0.0025857220386974189
gene 21,0.58831085914163694,-0.45077661490568616,-0.4873126976605926,-1.161645907227657,-0.72533810959698175,0.6824656064270368,1.8938099066305556,1.6158522933634953,0.70090466729758871,-0.63556779124231388,-0.56447475441461303,-0.61272830425445113
gene 21,0.29300127522696734,-0.36844777822643132,-0.54077968555512057,-2.0236099676636705,0.04560526415088928,0.99876524472400918,0.95128245822432378,0.99301083493732101,1.6774818203613637,-1.48107743624707,-0.64586373074718972,0.046584447742572088
gene 21,0.2113333543024391,-0.11577595721100573,-0.1851918724430387,-1.3115863824225074,0.32321134219436476,1.2458496223173303,0.32778808749636723,2.0607586841501417,0.32182935843511934,0.29831762081317326,-1.4540897486861448,-1.3618651732879281
gene 21,0.18692726116283931,0.47996456134848048,-0.44937128450877917,-1.2491499825860286,-0.42607114810947616,-0.083123732759709301,1.6993243673440297,1.9464732269623579,-0.096330452973765412,-0.10568216944254138,-0.68122875984095299,-0.63972839203479581
gene 22,-0.23836390632639409,0.33055120965548573,1.5865786225857481,0.39938964937241317,-1.5484485818118827,-2.082255944045118,-1.8819852321168908,-1.5629524195857758,-0.20580160839381959,0.34060148438372034,1.0348449505489663,2.0986422689299178
gene 22,-1.6911656293576471,0.46180446305862177,0.7423226034350151,0.61369006615130972,-1.674579874049982,-1.6806524423398004,-1.4316029818630935,-0.87486472509126434,0.21826496516422655,0.32262473065399022,1.8010586288309836,1.3145568458301207
gene 22,0.67670943139586792,0.91315091468188903,1.3844130277622935,-0.038481814169187945,-0.73295411428160784,-2.1418779170646043,-2.4989414901393197,-0.36654836307392435,-0.063904227429143728,1.1654168226197568,0.69129989840149086,1.8855499765519952
gene 22,0.024016017982622095,-0.1687264172063111,0.52399403464778649,0.063158526820827343,-1.0857765194927496,-1.3501169710600756,-2.2968030410572418,-1.2763582555025907,-0.021375076791334602,0.56657015997584348,1.1564874632964506,1.8775902835583795
gene 23,0.73042646109124965,0.20237149900211837,0.79601659411521686,1.2359174320318851,-0.12697343686762147,0.15051305382909796,0.22264857808513738,0.34403228186868717,0.27603655873949173,-0.79663819845358619,-1.343394749956049,-1.2824299944366326
gene 23,-0.15054196716223917,0.16833913136307746,0.67718460793293034,1.6903488249810619,0.71060149701813857,-0.14814454481764239,-0.46272242191769575,-0.022662943614142367,-0.25064490222435681,-0.58506420880105026,-0.92873565309931205,-1.1482564812786005
gene 23,-1.1109043124457445,0.34693894473657372,0.96192872902251914,1.7670571969540361,0.68451337914764543,0.43517598273130675,0.4272125977431166,-0.62604350929601105,-0.49002069396323761,-0.90870387258669194,-0.93794733990586598,-0.19135188143546789
gene 23,-0.16707748023502544,0.045521609317839329,0.71886811966066189,1.0426484640968252,0.70993060318801948,-0.6883312653750927,0.72793413678575503,0.19294254255838944,-0.018314355056678465,0.24846157394304957,-0.26658646521301965,-0.7227523005475176
gene 24,0.018164397201419158,0.10390280309225336,-0.081566813102502078,0.683253100143692,1.4830351973546656,0.48061038256884803,0.61483732562063242,0.46156345576178759,-1.2210900073186624,-0.42676857047583583,-0.96184643507552747,-1.4429111746122596
gene 24,-0.76224976125229926,-1.2251053571028891,0.60437891701785151,0.53338033712094091,1.3621319321146763,1.556949411949085,0.35486253250859451,0.79402367047670319,-1.0745034370892004,-1.3269917018651962,-1.6952890800150462,-1.2165537260886292
gene 24,-0.78150163417671759,0.092501908021979606,-0.47035834427508555,0.74459645871604263,1.2186654796225524,1.2703857742119971,1.0180318667084594,-0.016288107153905634,-0.77750260866275112,-1.5088438871877516,-1.6759419568501968,-1.6701705607020201
gene 24,-0.43164052536224418,0.48997508239933896,0.68225061835395673,1.0189013593576584,0.60494464455647656,0.86991997602142412,0.65016236599852184,0.29878342177246481,-0.38310089267296438,-1.1985941570842007,-1.3339935475529388,-0.6792828681080435
gene 25,-1.0413848160614891,-1.745452285274455,-0.76391435866741042,-1.3579126602917688,-0.74851844427662417,-0.88545742510450798,-1.6291680384879323,-1.5774300747239989,-1.5998413711992647,-2.344951788640083,-1.2515342075772227,-0.63651217282331585
gene 25,-1.2049905335741005,-1.4222344970791159,-0.6890077566035353,-0.47642732387572334,0.48436178997359353,-0.68065218414823769,-1.3886174650866034,-1.2240803326395255,-1.4202948087906133,-1.8969835343345252,-1.8011904886264207,-0.79130319509119063
gene 25,-0.39437282365192139,-0.94641347550912336,-1.1026025125973704,-1.1936628189494094,-0.62283774042660622,-0.43532931926025725,-0.93548878351629416,-1.5464207664308776,-1.9394486686235357,-2.0733841239179576,-0.77748378033113841,-0.59277398538401593
gene 25,-0.82828076464248535,-0.36951219832889937,-1.9452377829164678,0.027240797759530588,-0.65631234051629472,-0.42966899192179514,-0.71374836843400713,-1.6546729004502077,-0.77705916918981921,-1.8686083788127716,-1.6511244759468577,0.14151268849317544
gene 26,0.28668111740175145,2.4614565860365638,1.877522397909932,1.0933894826221633,-0.25346268773337355,-0.77248278222327649,-0.86577587442305648,-1.2081062738937416,-0.37618921963856428,1.974518213057185,0.14782393449289982,0.19413487899973522
gene 26,-0.10093789511619544,1.8050474807300212,0.79432806920571841,0.71710614070955825,-0.53644385429035379,-1.7729636302386631,-0.99272339418998989,-0.3625822326727004,0.99003840138456223,1.2499192349393942,0.2660993140712789,1.4743861260172444
gene 26,0.08405407625155209,1.6050543449951671,1.4605793032543013,0.082399780792520777,-0.10872700619930775,-1.4727727002436091,-0.26611826301141606,-0.89921005858475844,0.14397163115885453,1.4638965985974073,0.31895044819354029,0.63955615959317935
gene 26,0.5957575909826589,0.65293492848128765,1.1890815506900811,0.014370651264814488,-0.71631528933288036,-0.90315484395799939,-0.86255017794463018,-0.65921640513946134,0.23917121026489094,0.53671357757477645,-0.24859037884242641,0.57936989950115225
gene 27,-0.25209976915765087,-0.64762293675053917,-1.4821017649533095,-1.214867926024757,-0.95475498777207013,-1.9759425869612652,-0.92490546194534096,-0.96774084315811493,-2.2958777455477888,-1.491889617887276,-0.9562649983794177,-0.63621136805651934
gene 27,-0.86422378069414318,-0.84485375179614386,-0.93664681088891721,-0.60677740221431586,-0.69722346652003131,-1.2650255600703095,-1.7753169080905473,-0.27645099262277317,-1.88308768764229,-1.7001090309051814,-1.8073529112042266,-0.92451140863446168
gene 27,-0.86350434678864052,1.5538382721008079,-0.91963536037188964,-0.3462366623322175,-0.82414548067554305,-1.4853663172495142,-1.2020491572547363,-0.45383039811365533,-2.0103749883305855,-1.5769607974527393,-1.4645751940312357,-0.39724296519366475
gene 27,-1.0467032247295951,-1.1065176611922332,-1.3197110136542713,-1.2054697070033247,-1.0545398310751213,-1.8692040699167505,-1.5022531906994272,-2.0860380224436317,-1.4648488535929969,-1.0976171186747441,-1.2271059294566693,-0.32667698312382726
gene 28,0.34956916394420762,1.3448063113331028,1.5362508955603909,0.873791637256911,0.55440097460343962,1.699333469782454,-0.15319513234347204,-0.34603280041189766,-0.74688954162358134,-0.89157687039930811,-2.2046694670254157,-0.81875973229983268
gene 28,1.1042400139615289,0.055582338932886777,0.79946217736479885,0.66223684280106421,0.72976874934024838,0.61868532807814014,0.86298270786379705,-0.96412376500224317,-1.1043426732323522,-1.4068043811869628,-0.27983487145540531,-0.70035766278947675
gene 28,0.50128577564119337,1.1851538578729715,1.2241443377304209,0.50269086917051298,0.4614868302957908,0.66073741102555528,1.2793623821426132,0.30031025704176439,-1.1127553375780239,-1.4073887552864734,-1.3075451356340768,-0.01184828983640096
gene 28,0.91190639191247447,0.60572156469545668,0.16474150053326941,1.037056483749113,1.3362570365353164,1.623114992342753,-0.14063938999051628,0.10467339953675625,-0.18159114144782973,-0.33033251940330821,-0.88006223140967854,-0.95067774882118727
