CATMA4A18150,-1.0404,-2.0649,-1.5528,-1.2135,-2.0823,-2.5412,-1.4228,-1.6641,-1.9505,-2.6274,-0.65204,-1.361,-1.0957,-2.2481,-1.5013,-1.5768,-1.2589,-0.90202,-0.65768,-1.8154,-2.2974,-1.6119,-1.6988,-1.2284
CATMA4A18150,-1.3188,-1.2722,-0.8487,-1.413,-1.5535,-1.1527,-3.2233,-1.442,-1.6791,-2.0581,-1.8024,-2.1545,-1.5713,-1.7782,-1.8066,-0.87918,-1.303,-1.2772,-1.6631,-1.384,-1.6146,-0.72486,-1.3181,-1.4658
CATMA1A37100,-0.62474,-1.0204,-1.0259,-1.9192,-0.7502,-1.4553,-1.4407,-1.1204,-0.60835,-1.1743,0.086048,-1.2651,-0.51912,-0.46681,-0.74543,-0.70047,-0.38519,-0.64196,-1.2004,-0.030137,-0.25796,-1.1569,-2.4743,-0.38328
CATMA1A37100,-0.33797,-0.86801,-1.5355,-0.63574,-1.0042,-0.84987,-1.0452,-0.098166,-1.2983,-0.12429,-0.74439,-0.76092,-0.79929,-0.50408,-0.90525,-0.84377,-0.89936,-0.79475,-1.0081,-0.85162,-1.4044,-0.63257,-0.44805,-0.12813
CATMA1A37100,-1.774,-0.24135,-0.66029,-1.4522,-1.2453,-0.82304,-0.72175,-1.1301,-0.8502,-0.92246,-1.1874,-0.41002,-0.97237,-0.92336,-0.28124,-0.034614,-1.9882,-0.46925,-0.22018,-0.19638,-1.1166,-1.4392,0.024332,0.033243
CATMA1A37100,-1.8831,-0.38998,-1.495,-1.1222,-0.63288,-1.5248,-0.73942,-0.91587,-1.0194,-0.26205,-0.19197,-0.70437,-0.23348,-0.47573,-0.14448,-0.82484,-0.68054,-0.44024,-0.047646,-0.29071,-1.562,-0.51473,-0.8664,-1.8038
CATMA4A33216,4.5587,4.4553,4.3949,4.2434,4.397,4.1933,4.0394,4.3227,4.2657,4.2325,3.9399,3.7865,4.1994,4.559,3.7502,4.2715,3.8928,3.6703,3.2378,3.7959,3.4274,4.0616,3.6315,3.9788
CATMA4A33216,4.2458,4.1751,4.1348,4.2763,4.3956,4.0152,3.9008,3.9378,3.6352,3.8246,3.9141,4.7132,3.8998,4.1778,4.1726,4.2746,4.6511,4.1855,4.1084,3.706,3.9267,4.3505,3.6462,3.7829
CATMA4A33216,4.0915,4.7771,4.4515,4.5045,3.7409,3.8215,4.0462,4.1671,4.155,4.6291,3.9524,4.0604,4.5136,3.7594,4.3805,4.0577,4.1731,4.4911,3.6882,4.2451,3.3085,4.1911,3.6446,3.835
CATMA4A33216,4.3193,4.7461,4.3422,4.1376,4.4208,3.8214,4.3047,4.1245,3.9321,3.9212,4.0459,3.9887,3.9926,3.8364,4.7418,3.2994,3.6377,4.2777,3.9954,4.0244,4.1374,3.683,3.8812,3.6829
CATMA5A08200,-0.56573,0.18008,-0.043581,-1.3396,-0.3057,-0.14789,-0.85425,-1.1531,-0.018372,-0.036739,0.43972,0.94925,-0.065517,0.23682,-1.6481,0.82049,0.95257,0.28167,0.63762,0.8011,1.0127,1.2891,0.050627,0.051815
CATMA5A08200,-1.3683,-0.51903,-0.072351,0.31782,-1.0779,0.04606,-0.15291,0.51424,0.26994,-1.0701,-0.059821,-0.45898,-0.78183,-0.21828,0.36958,0.73206,0.82603,0.12966,-0.10356,0.84957,0.85653,-1.4817,0.53658,0.19981
CATMA5A08200,1.1628,-0.46171,-0.75258,-0.4285,-0.79864,-0.50365,-0.11769,-0.46929,-0.087536,-0.85221,-0.71048,-0.36425,-0.011354,0.2378,-0.44802,0.049975,-0.13383,-0.3102,0.77536,0.16887,0.34227,0.87942,0.63362,0.22575
CATMA5A08200,-1.5563,0.24191,-1.3466,-0.40519,-0.97513,-0.18058,-0.016228,-0.62479,-0.79908,0.51632,-0.34621,-0.39552,-0.62773,0.625,0.041176,0.35274,-0.73882,0.64034,1.0443,-0.016963,-0.13127,0.33528,0.83628,-0.31649
CATMA2A17950,1.0009,0.83694,0.92895,0.54638,0.7302,0.37608,0.19163,0.54326,0.31759,0.56101,0.31889,0.077017,0.61266,0.61368,-0.56204,1.0896,-0.26373,0.58831,0.19601,0.42793,0.62974,0.31296,0.57783,1.1683
CATMA2A17950,1.2761,0.22679,0.38902,0.65427,0.44201,0.22795,0.38001,0.6601,0.46845,0.11428,0.051297,0.54397,0.29988,0.7321,0.64731,0.72552,-0.33594,0.46702,0.16024,0.45461,0.55759,-0.58882,-0.15808,0.46092
CATMA2A17950,1.079,0.49345,0.60228,0.94948,0.90499,0.5163,0.56208,0.33064,0.3947,0.71506,0.32062,0.088326,0.93474,0.79056,0.54477,0.61786,0.72925,0.62532,0.3817,0.17509,1.0198,0.43596,0.43378,0.19985
CATMA2A17950,0.76545,0.93283,0.50875,0.22136,0.9596,0.54436,0.48581,0.60976,0.13213,0.48045,-0.24389,0.56401,0.29987,0.72926,0.39347,0.54286,0.24602,0.42853,0.55258,-0.17606,-0.18532,0.27228,0.19045,0.52292
CATMA3A55130,-1.2334,-1.2307,-1.0584,-0.29737,-1.7725,-1.9385,-1.2904,-2.3795,-1.6719,-1.1685,-1.4903,-0.71306,-1.0736,-2.6377,-0.84365,-1.1725,-1.3978,-1.8999,-1.0396,-2.109,-0.52969,-0.8601,-1.0746,0.061563
CATMA3A55130,-1.015,-1.522,-1.3896,-1.0287,-2.0865,-1.1713,-1.7091,-0.59313,-1.8356,-0.99147,-0.55657,-1.4944,-1.4205,-1.2589,-1.3262,-0.39029,-1.6215,-1.9605,-1.2247,-0.85977,-0.85108,-0.92208,-1.1388,-0.26806
CATMA3A55130,-1.1564,-2.4768,-1.4619,-1.3702,-1.5301,-1.0079,-1.0578,-1.4967,-1.5531,-0.40081,-1.2138,-1.0665,-1.9547,-1.5567,-1.0322,-1.2275,-1.2206,-1.1899,-0.76884,-1.1958,-0.31379,-0.85217,-1.3604,-0.40442
CATMA3A55130,-0.92145,-1.3149,-1.6456,-1.2008,-1.2558,-0.91278,-0.66602,-0.64529,-1.6984,-1.0227,-0.58844,-1.3508,-1.1848,-1.6573,-1.345,-1.2546,-1.0867,-0.62773,-1.7973,-1.2552,-1.7086,-0.57511,-2.5557,-0.94108
CATMA4A17070,-0.43346,-0.21981,0.24902,-0.34441,-0.13495,-0.052776,-0.46779,0.076184,-0.32035,-0.43511,0.42237,0.48396,0.87879,0.46435,-0.55727,0.23367,0.39054,0.29783,0.45936,0.51003,0.3747,0.20612,-0.41163,0.38548
CATMA4A17070,-0.4295,0.44853,-0.16628,0.023518,-0.29898,-0.098236,-0.35671,0.51403,0.62192,-0.28327,0.071919,0.39223,0.09472,-0.029361,0.16357,-0.62199,0.099154,0.45099,0.013774,0.4538,0.67185,-0.091914,0.68253,1.0703
CATMA4A17070,0.23976,0.31646,0.007902,-0.12231,-0.11671,-0.39165,-0.02519,-0.27411,-0.37112,-0.53583,-1.0736,0.42297,0.12512,0.15987,0.43996,0.41368,0.19356,0.07321,0.76531,-0.029059,0.63062,0.60285,0.024088,0.68696
CATMA4A17070,-0.18736,0.66062,-0.38211,-0.0034841,-0.15295,0.0064546,-0.28862,-0.32066,-1.4481,-0.95712,0.27724,-0.35369,0.4006,0.48884,0.24731,-0.97013,0.06478,0.26665,0.66922,0.5149,0.27915,0.85484,0.25372,0.33311
CATMA5A53120,-1.8383,-1.4407,-1.8175,-1.6195,-1.3499,-2.2471,-1.7763,-4.7415,-1.9255,-3.2031,-1.439,-1.6853,-0.9048,-1.5956,0.72306,-0.8015,-2.5007,-2.0695,-1.8532,-0.75196,-1.2179,-0.8344,-4.4612,-5.8248
CATMA5A53120,-2.2877,-2.4466,-3.2347,-1.4492,-1.6311,-1.1247,-0.51907,-1.2805,-0.97661,-0.98476,-2.1211,-1.6024,-1.4024,-2.9378,-1.6321,-2.6534,-1.9035,-1.1951,-0.67262,-1.2895,-1.1984,-0.77381,-1.329,-0.33662
CATMA5A53120,-1.5332,-3.4739,-2.3903,-1.543,-1.6442,-1.3972,-1.3112,-1.6316,-0.97955,-1.8922,-1.3262,-3.3012,-1.8133,-0.88416,-1.7379,-1.1454,-0.18816,-1.7095,-0.92973,-1.2446,-0.30989,0.024269,-0.95454,-0.82337
CATMA5A53120,-1.4945,-1.6653,-2.1808,-1.3953,-1.984,-1.4029,-1.585,-2.3933,-1.1746,-1.461,-2.419,-1.246,-0.96361,-1.5821,-2.5216,-1.0732,-1.0967,-1.3286,-1.0579,-0.74295,-1.7901,-1.6107,-2.0341,-1.1867
CATMA3A50610,0.30935,-0.49453,-0.42771,-3.1216,-1.541,-3.7145,-1.5915,1.2625,-4.9502,-1.708,-1.9542,-1.5665,-2.5031,-4.2147,-0.59228,-0.90073,-1.9806,-1.4208,-2.4576,-1.9842,-2.7504,-1.2643,-5.4034,-5.5058
CATMA3A50610,-1.1618,-2.2892,-3.6011,-1.5082,-0.91461,-1.8313,-0.97208,-1.492,-1.5825,-1.0646,-2.2256,-1.5632,-0.017954,-1.2261,-2.4126,-2.3625,-6.3426,-1.5528,-0.87555,-3.964,-0.62018,-1.3906,-1.9728,-1.1548
CATMA3A50610,0.20949,-1.9939,-0.65923,-2.1268,-0.80433,-1.8453,-1.3258,-1.8367,-1.3122,0.37313,-2.5887,-1.023,-0.26047,-2.1037,-1.5406,-2.1774,-2.0845,-1.7084,-1.492,-1.2034,-2.4613,-1.0661,-1.7406,-1.5682
CATMA3A50610,0.45437,-1.2875,-0.72394,-2.2091,-1.6456,-1.3975,-1.7049,-1.639,-1.2525,-2.267,-1.9953,-1.2845,-1.8368,-1.8343,-1.4853,-1.1696,-3.7337,-3.204,-0.6158,-1.1264,-1.893,-2.7197,-2.7069,-2.7418
CATMA3A40130,-1.3332,-2.4471,-1.7458,-1.1879,-2.3711,-2.4545,-1.2021,-1.8371,-3.8022,-2.2373,-2.4029,-1.5399,-3.2733,-2.8388,-1.5566,-1.5932,-3.7596,-2.002,-1.561,-4.95,-1.8552,-1.5376,-3.5311,-3.6414
CATMA3A40130,-2.2049,-1.8948,-2.3873,-4.5163,-1.7475,-1.7437,-1.6751,-1.8879,-2.6696,-2.7963,-1.4173,-2.4923,-2.6116,-1.9112,-1.2718,-1.4988,-1.8349,-1.5741,-1.5174,-2.3881,-1.9471,-0.32354,-1.9669,-0.1016
CATMA3A40130,-1.0275,-1.8273,-1.7834,-1.8394,-1.9878,-1.1345,-2.6208,-1.9252,-1.1549,-1.3379,-4.4546,-0.78096,-2.6434,-2.0827,-2.5985,-1.681,-5.5416,-1.6048,-1.2384,-1.8202,-1.467,-1.751,-1.4566,-1.8509
CATMA3A40130,-2.5637,-1.7581,-2.6831,-2.0333,-1.9233,-1.9577,-2.8994,-1.8245,-2.2914,-2.0157,-3.063,-2.0742,-1.3259,-2.9327,-1.7383,-0.81684,-1.0282,-1.0603,-3.1553,-2.1128,-1.4497,-1.7819,-2.3871,-1.9907
CATMA3A49370,-1.0128,-0.7942,-0.50523,-2.8852,-1.0759,-1.5488,-1.308,-1.4371,-1.3984,-1.4205,-0.69498,-0.89651,-1.0887,-0.48645,0.043567,-0.93047,-0.93206,-1.3504,-0.87013,-0.40148,-0.8591,-0.94713,-0.42055,-0.97097
CATMA3A49370,-1.016,-0.6719,-1.8744,-1.3833,-1.4166,-1.0534,-0.91866,-1.2392,-0.98623,-1.4398,-2.1678,-1.0668,-0.41849,-1.2442,-0.8521,-1.2677,-1.8553,-0.61421,-0.51254,-0.96267,-0.50054,-0.34556,-0.50704,-1.254
CATMA3A49370,-1.2151,-1.0295,-1.4987,-1.2538,-1.2943,-1.8656,-1.3508,-1.3024,-0.95532,-0.99199,-1.4292,-1.9827,0.5712,-0.74649,-1.0916,-1.4497,-1.5241,-1.1018,-0.63621,-1.4544,-0.68142,-0.75746,-1.2708,-1.1389
CATMA3A49370,-2.946,-1.0672,-1.3825,-1.2374,-1.6418,-1.5579,-1.6843,-1.3642,-1.1336,-1.205,-1.1143,-1.2855,-2.2793,-1.6031,-0.86409,-0.96905,-1.1966,-0.9779,-0.12337,-0.82228,-1.6127,-1.1468,-1.1885,-1.1869
CATMA5A52430,0.28598,0.13273,0.088497,-0.12068,0.23793,0.085603,-0.68178,0.3945,0.18779,0.30771,0.051608,0.59275,0.80073,0.52942,0.0017295,-0.35179,0.41678,0.32713,0.087626,0.5228,0.75862,0.44791,0.07224,1.085
CATMA5A52430,0.068631,-0.16893,-0.057653,-0.0093954,-0.16021,0.1881,-0.4803,0.19237,0.24159,0.42387,0.21772,-0.31759,0.68716,0.26516,0.41227,0.43865,0.431,0.27304,-0.076125,0.038386,0.11236,0.83708,0.7693,0.20042
CATMA5A52430,-0.51714,0.58245,-0.35808,0.076354,-0.26898,-0.15636,0.044558,-0.28566,-0.28451,-0.16717,-0.14591,-0.33705,-0.11504,0.34779,0.39023,0.55158,-0.39126,-0.072639,0.41363,0.24301,0.82767,-0.13671,-0.024162,0.22263
CATMA5A52430,-0.6951,-0.010297,-0.25578,-0.15405,-0.21162,-0.35907,0.23841,-0.46699,-0.39471,-4.2657,0.16072,-0.59469,-0.59504,0.59426,0.12716,-0.15993,-0.84855,-0.24983,-1.2168,0.012867,0.31777,-0.15444,0.52828,0.67265
CATMA3A22495,-1.5751,-3.34,-2.1196,-1.5103,-2.7776,-2.6564,-1.2382,-0.88411,-2.2465,-1.66,-1.6544,-1.6491,-2.8081,-1.2208,-1.4165,-1.4731,-0.42537,-1.1025,-0.95061,-1.5955,-1.9265,-1.9314,-1.6997,-1.0895
CATMA3A22495,-1.1237,-1.0195,-2.4156,-1.1979,-1.6478,-1.7035,-1.6076,-1.3384,-1.4163,-1.2648,-1.0439,-0.80882,-1.3768,-1.5013,-2.9494,-1.0255,-1.9328,-1.4736,-0.81564,-1.8189,-1.3442,-0.57303,-0.20863,-0.90141
CATMA3A22495,-1.8122,-0.98879,-1.5354,-1.5505,-1.8625,-1.3233,-1.6512,-2.2497,-2.7331,-1.6615,-1.2792,-1.5404,-0.55653,-1.6525,-1.2407,-1.3037,-1.4152,-2.632,-0.69637,-1.4084,-0.79294,-2.0183,-1.6046,-1.0936
CATMA3A22495,-1.9588,-2.1554,-1.3259,-1.5897,-2.0654,-1.5856,-1.9938,-1.4429,-2.1722,-1.6019,-2.1691,-1.1711,-0.99243,-1.0473,-0.44448,-1.0333,-2.5458,-0.59229,-2.2674,-1.2118,-1.2196,-1.1717,-0.69496,-1.8551
CATMA5A00860,0.99962,1.0621,1.2183,2.2555,1.8738,2.15,3.3887,1.6614,2.3764,1.9172,3.9742,2.5971,2.148,2.1777,3.8766,3.6489,2.6823,2.7071,3.8701,3.2201,2.7331,2.7005,2.9009,2.8616
CATMA5A00860,1.1269,1.9257,2.427,2.7889,2.2144,2.4185,2.6996,3.146,2.3203,2.3382,2.628,1.7493,2.2746,2.8767,3.0023,2.44,2.2483,2.6638,2.9564,3.5019,3.149,1.6232,2.8314,3.0149
CATMA5A00860,1.768,1.7543,1.8597,1.2431,2.2529,2.7527,2.4636,2.5073,3.0662,2.0729,2.4709,2.1946,2.8986,3.1971,2.2463,2.5026,3.5036,2.5448,3.2833,3.0463,3.0363,2.9992,2.9127,2.7518
CATMA5A00860,1.6786,2.1643,2.5718,2.7328,1.8374,2.1848,2.339,2.5499,3.2329,2.2746,2.483,2.7003,2.7573,3.3353,2.7472,3.1256,2.7837,3.0677,3.7413,3.1237,2.8349,3.3393,2.6919,3.1885
CATMA3A06920,4.0277,3.8796,3.7681,2.9819,2.8626,2.7737,2.7041,3.3881,2.6758,2.9005,3.6743,3.9859,3.1144,3.2919,3.3691,4.0452,3.7955,3.4952,3.3671,4.0405,3.698,3.4385,3.4109,4.8549
CATMA3A06920,3.9258,2.774,2.8718,2.8017,2.5703,2.8909,3.0342,2.7731,2.5865,2.9659,2.6468,3.4843,3.2125,3.2069,3.2858,2.7625,3.6209,4.1741,3.3102,3.3692,3.4962,3.7797,3.8788,3.7747
CATMA3A06920,3.4559,3.12,3.0913,3.7793,2.9787,2.4159,2.7857,2.5722,2.6124,3.4953,2.9988,3.3083,3.3502,3.1862,3.7452,3.5976,3.6226,3.6589,3.7694,3.4167,5.1832,4.0942,4.3035,3.6431
CATMA3A06920,2.9888,3.3364,3.3255,2.9329,3.4604,3.0438,2.8136,2.9625,2.4239,2.79,3.4131,3.0949,3.228,3.225,3.3421,4.0216,3.5639,3.5968,3.7267,3.8317,3.4183,3.8302,3.0911,3.6168
CATMA2A44920,0.83121,0.69917,0.27783,0.42277,0.70503,0.7047,0.46587,1.4766,0.36463,0.80222,1.3297,-0.40046,1.4282,1.5407,-1.0732,0.55372,0.13253,-0.14675,-0.078852,0.2569,-0.18991,-0.35811,0.54083,-0.56158
CATMA2A44920,1.0366,0.98592,0.93687,0.78364,0.94821,0.80933,0.35903,0.20958,0.69893,0.62613,0.40938,-0.0011943,1.7951,0.84738,0.92817,0.24966,0.55881,0.14799,0.94475,-0.80019,0.056862,-1.048,-0.9032,0.08898
CATMA2A44920,1.5093,0.96542,1.1657,1.3073,0.99483,0.68863,0.67113,0.4958,0.71014,1.057,0.19395,0.31596,2.5506,1.5185,0.5555,0.49122,0.11602,0.42862,-0.38831,0.01062,-0.18101,-0.17154,0.057948,-0.024466
CATMA2A44920,1.2347,0.14157,0.85998,0.77178,0.92679,1.138,0.55036,0.48487,0.92473,-0.12429,0.23232,1.4003,1.1028,0.47054,0.87291,-0.10744,0.29218,0.63499,0.71367,-0.09067,-0.10595,-0.48723,-0.85204,-0.40828
CATMA5A00900,1.12,1.0058,1.2102,1.4289,0.55492,1.0921,1.0845,-0.9662,0.75861,0.31572,1.6132,0.99591,1.2435,1.5681,1.9497,1.5976,2.1493,1.1967,2.0611,1.3638,1.5451,0.20545,1.252,0.3556
CATMA5A00900,0.44955,0.93761,1.798,1.3461,-0.87079,1.0343,0.86086,0.64804,-0.38399,1.4531,1.2817,0.48742,0.2433,2.0486,2.1263,-5.269,0.088615,1.3361,0.4878,1.6946,0.82974,-1.8531,1.1976,1.0448
CATMA5A00900,2.3996,2.0059,1.4588,0.43466,1.3053,1.072,0.51537,-0.73312,0.93869,1.2471,0.68151,-0.14382,0.75048,1.7162,0.79356,0.55702,2.163,1.1623,0.86697,1.0609,1.8137,1.3306,1.1504,1.5542
CATMA5A00900,1.3339,0.43083,1.1129,1.6932,1.3603,0.79959,-6.8516,0.77647,1.1226,-0.1336,-0.76825,0.73175,2.0993,2.5697,-0.61443,1.7293,1.7958,0.66736,1.8441,1.9676,2.1091,0.27085,-0.11348,1.4264
CATMA3A19345,6.032,6.2182,5.3331,5.9613,5.0316,5.9191,5.8308,6.2275,6.6936,6.0318,2.2176,5.4517,3.7281,3.4718,1.8507,1.2151,3.36,3.4744,3.3319,3.6503,3.8181,3.8748,4.6046,4.7609
CATMA3A19345,6.062,6.2477,5.4028,5.8344,7.1092,4.7475,5.1883,6.3244,6.6529,6.3054,6.5504,7.2586,3.0818,2.5766,2.4349,3.7506,1.1401,3.3459,3.389,3.3168,4.7427,4.8571,4.2396,6.7941
CATMA3A19345,5.8907,6.165,5.7145,6.275,6.04,4.6623,5.9054,6.8306,6.3754,6.7805,6.6081,6.4642,5.4459,3.9016,3.1866,2.8006,2.9118,4.3677,3.1472,3.8005,3.5546,4.1036,4.4377,5.8119
CATMA3A19345,4.5481,5.8491,6.5454,5.7965,6.2234,6.1797,5.6751,5.8601,6.099,5.7645,6.7571,5.1852,1.888,1.63,2.2713,1.6857,3.4058,3.5434,5.0144,3.8131,3.5447,5.7628,4.4536,5.9228
CATMA2A32070,-1.4699,-1.126,-1.8906,-1.5592,-2.1028,-2.0956,-2.1423,-1.6653,-2.235,-4.5836,-0.71135,-1.8465,-0.89382,-2.2398,-0.54859,-9.374,-1.974,-0.4795,-3.2329,-1.7797,-2.2539,-1.5683,-0.49963,-2.6701
CATMA2A32070,-2.2726,-1.3669,-1.6863,-1.3912,-2.0759,-1.39,-1.5095,-1.7726,-1.3255,-1.4651,-1.873,-1.2042,-0.59668,-1.7024,-2.0921,-4.1066,-1.0284,-2.105,-1.6311,-0.85431,-0.86037,-1.6797,-1.2365,-1.7936
CATMA2A32070,-1.6234,-4.4099,-1.322,-2.355,-1.7789,-1.6225,-1.8663,-1.6439,-4.2098,-1.3889,-4.0776,-1.2754,-2.0369,-2.2508,-1.4181,-1.452,-3.4266,-1.8788,-0.94596,-2.5859,-1.7411,-0.75022,-0.82976,-1.2691
CATMA2A32070,-2.1719,-1.8626,-2.1045,-2.3773,-1.9591,-1.2542,-1.7612,-2.332,-1.9433,-3.3308,-1.8049,-1.4163,-1.6814,-4.4546,-2.2296,-1.8083,-1.145,-1.2186,-3.2238,-4.0331,-1.4658,-3.3365,-2.0097,-1.0223
CATMA1A59740,-0.1705,0.32964,0.49079,1.206,1.4725,0.9191,0.99611,0.97013,0.80722,-0.34608,0.22026,0.65501,0.6769,-0.28171,0.2926,0.027856,0.34626,0.27759,-0.038609,-0.092308,0.28989,0.16777,0.027848,-0.69775
CATMA1A59740,-0.025603,0.13324,0.6711,1.2613,0.97382,0.42137,-0.20415,1.2826,0.55601,0.7383,0.55379,1.1509,-0.098762,0.15474,-0.21743,0.15819,-0.70539,0.22024,-0.30086,0.19206,-0.25893,-0.14453,-0.20349,0.37041
CATMA1A59740,0.035157,-0.10658,0.99805,0.64021,1.0672,1.0253,0.95578,0.62997,0.64622,0.61448,-0.57716,0.80612,0.63593,0.18499,0.078595,0.11674,0.51768,0.36166,0.20136,0.14777,0.19929,0.37367,-0.43781,0.89286
CATMA1A59740,0.30777,0.3994,0.50025,0.55808,1.6041,1.1912,1.5623,0.82041,0.4868,0.65943,0.95612,0.28877,-0.26667,-0.065542,0.79238,-0.78678,0.37406,0.51912,0.51257,0.33563,-0.0070931,0.32805,-0.091538,0.45834
CATMA1A59030,0.43129,0.68004,0.69704,0.14833,0.060512,0.3484,-0.40194,0.29229,0.17154,0.43861,0.11375,0.95352,0.42821,0.11728,-0.032151,1.2897,0.63354,0.7475,0.75538,0.86229,0.50286,0.20111,0.097823,0.89946
CATMA1A59030,0.65888,0.54758,0.1197,0.46702,0.32291,0.20387,-0.65714,0.062196,0.36894,0.29105,0.33046,0.54599,-0.04052,0.71284,0.79351,0.57039,0.29551,0.86133,0.49862,0.96831,0.73193,-0.16237,0.85137,0.86386
CATMA1A59030,0.45387,0.33045,0.28439,0.30412,0.65545,0.39685,0.23102,-0.074378,-0.92956,0.12991,0.056516,0.45912,0.096677,0.62579,0.7452,0.54702,0.79968,0.18867,1.0217,0.84057,0.74305,0.84853,1.143,0.86734
CATMA1A59030,0.44357,0.6089,0.39348,0.24405,0.11599,0.28978,0.39558,0.046586,-0.068869,-0.12107,0.11691,-0.25662,0.30828,0.42716,0.74597,0.20477,0.20813,0.89793,0.67683,0.2968,0.84619,1.1209,1.7734,0.17397
CATMA5C64875,1.0815,0.47357,1.08,0.67242,0.91681,1.0364,1.109,-2.0889,1.3354,1.8008,-0.91423,-1.1071,-0.37506,-0.26037,-1.3523,-0.22713,0.30641,0.52869,0.34457,0.63248,0.21958,0.47496,0.065282,-0.27738
CATMA5C64875,-0.17169,-0.81867,0.48319,-0.22594,0.77328,0.67261,1.2313,0.25292,1.0346,1.3605,1.3888,-0.33693,-1.311,-0.48396,-0.030734,0.61342,0.36135,1.0602,0.93927,-0.288,-0.25869,-2.232,-0.69001,0.39696
CATMA5C64875,2.0196,1.1538,0.094502,-0.28361,0.72454,0.64043,0.37233,1.3025,0.45974,1.7994,1.7609,0.8337,0.31956,-0.6573,-0.02039,-0.69683,0.35942,1.2788,0.21872,0.38014,0.032405,1.364,0.48959,0.095471
CATMA5C64875,1.0301,-0.24065,0.9974,0.099122,0.98939,0.74563,0.67951,1.1834,1.3719,0.92755,1.0706,0.7299,0.53893,-0.25041,-1.4044,-0.29645,-0.21563,1.632,-0.3259,0.38089,0.90703,0.42569,1.1806,-0.41025
CATMA4A38410,-0.97355,-1.7747,-0.98162,-0.95542,-1.3973,-0.95104,-2.0391,-1.688,-1.3897,-1.3305,-2.4084,-0.30946,-1.0223,-0.85602,-1.7862,-1.6555,-0.52377,-0.64515,-0.5762,-0.59064,-0.39042,-0.14203,0.3007,-0.33688
CATMA4A38410,-2.1344,-1.4407,-1.2452,-1.3748,-1.2272,-1.7743,-1.422,-1.1999,-0.92647,-1.1036,-2.5747,-1.1391,-1.0826,-3.9211,-1.1069,-1.4839,-0.73009,-0.93228,-0.55101,-0.52423,-0.1398,-0.69399,-0.35638,0.043283
