Time [h],0,1,2,3,4,5,6,7,8,9,10,11
gene 3,1.0150313861085287,0.80918922894866541,0.39971368057580997,0.019251484622357276,-0.33685972399099512,-0.14921663106453836,0.16942623177811059,0.36189949935152665,0.19796649013165812,-0.41027741721062472,-0.9092420304406128,-0.87603798672551547
gene 3,0.83345486438970595,0.83281965420511994,0.28150970020326738,-0.16179277519604296,-0.23687391882948583,-0.062148947351823622,0.18262092782961162,0.11507317378631732,0.10622568187361875,-0.37154723164118214,-0.70549544480948634,-0.92345879026743694
gene 4,-0.11341753063309185,-0.0097866343713016932,0.020528266586725501,0.21064410020522339,0.085617360320174446,-0.18739909863883678,-0.10221577609742565,0.15237326326038708,0.35930579458884104,0.32532228759061776,0.76553968974188602,0.99699447314911605
gene 4,0.0897087137229651,-0.0034801450838810657,0.0049356518842587696,0.068754954579859529,0.04088145572742511,-0.046711137022391075,0.050692049607762614,0.027506841167780745,0.38665169016570344,0.48346520766508716,0.63808302443202369,1.0174688565253107
gene 4,-0.077539538597203278,-0.043044163551878817,0.11674597247792637,0.022284784845663642,-0.18343404640331576,-0.22498809230086281,0.15657190747376001,0.19952629800344174,0.34123656303222361,0.25188534133589924,0.79851736447481669,0.85861228357595976
gene 4,0.046875194215217658,-0.12926910996959506,0.09778575588192201,0.059150643242838058,0.029370825725706817,-0.15795862741386152,-0.095527071984246842,0.13552046439996199,0.13045114896162621,0.68336091214091432,0.54184643315249403,1.0697182168212958
gene 5,0.037037804080797439,0.24840950273343443,0.55478666840180024,0.87740117839968312,0.8295072088426152,1.0559476683203466,0.94644435448850239,0.80142405201298683,0.5464994718887366,0.40057156319380416,0.22966236779346141,0.17853405556589244
gene 5,0.16381809077666104,0.34945809593028021,0.58604949965307418,0.71590534875808176,0.73246713436126054,1.0678460613682066,0.8840998199111515,0.85701351895448963,0.67884138153341356,0.54067396812909807,0.31237792288274491,0.16869330047048164
gene 5,-0.063031818775989401,0.36471157492061629,0.41557570148640777,0.65616618909646141,0.88943102620718284,1.0296500999615765,0.86284017006626967,0.72839688582439588,0.90283567941536602,0.64852376267969669,0.25992780646895058,-0.099673245488790557
gene 5,-0.054477379414069396,0.30030155049316182,0.45964284358601687,0.66847259648378798,0.83385837684930963,0.9004849730298059,1.1192450828310565,0.95511555690512417,0.73345652864664235,0.60691439984992535,0.27131233497130219,0.028080667882780779
gene 6,-0.9148534778271904,-0.70102523214261814,-0.54803278455736937,0.14145661963726996,0.57726708369370661,0.95128736486006171,0.76868452163614442,0.84503467148171285,0.3536037939738762,-0.48238047567173908,-0.56095818957788013,-0.9794239948367951
gene 6,-0.69047098789451145,-0.7327301905600403,-0.41680187955463793,0.090811144341228819,0.64383462185054496,0.85435563263425418,0.89489767041281321,0.53928922109292432,0.25729392523234473,-0.37145080988544638,-0.79451740465537568,-0.86131557294731576
gene 6,-0.85818652360528846,-0.54264252580772898,-0.65943624023592951,0.18615830339932596,0.75763282689744216,0.72032942621214902,0.93982476775682411,0.61792391261942115,0.2708491561307837,-0.36029641383234084,-0.79260451239655527,-0.86414620805592424
gene 6,-0.88369048611997436,-0.75941233602043667,-0.42510846697716603,0.11141955665034262,0.44511238423656485,0.67231942063350603,0.63826955037668121,0.67978867007091559,0.17367018167573864,-0.47060366809533666,-0.77399298148295415,-0.9267319940980302
gene 7,-0.17820140533337342,0.045276224291163597,0.056155375094815843,0.1547576512661922,0.096940054798809502,-0.013021398106345679,0.064951209386611169,0.22526685566865912,0.3915391651439728,0.45339356573836065,0.59807021586150855,0.94481887324669489
gene 7,-0.1430829651904891,-0.086652724381471827,-0.070534115213956416,0.00319093342409431,-0.029245071418530853,0.1176819226157888,-0.0007510620283314208,-0.097796275389525594,0.11839712371314141,0.26448215503999445,0.72573504418666535,1.0500027912699896
gene 7,-0.13559641016655885,-0.035984660393726872,0.0068069185101030938,-0.20561513940074916,0.13144635961988402,-0.16006645361097754,-0.043583810937667194,0.020785280040775761,0.32318575926917037,0.50121215185476387,0.76642075455050207,0.91882560044419781
gene 7,0.0096155973013048197,-0.011219500597228538,-0.14458649145029207,0.024807798961513854,-0.061139939762041469,0.025221022852622767,0.0007952227440586896,0.23372515425668941,0.1292882047577979,0.52597975979303668,0.6638597705067294,1.0709684020339725
